hi_3_ (74).wav,1.0000,-2.7200,2.6699,-1.1621,0.4147,-0.3145,0.0118,0.4290,-0.4361,-0.1500,0.3784,-0.0185,-0.1877,0.0250,0.0558,-0.0740,0.1317,0.0405,-0.1416,0.0417,-0.0516,-0.0311,0.1132,-0.0201,0.0473,0.0605,-0.1596,0.0117,0.0132,-0.0189,0.1279,0.0045,-0.1702,0.0714,0.1258,-0.1648,-0.0128,0.1012,0.0124,-0.0335,-0.0864,0.0230,0.0868,-0.0071,-0.0197,-0.0753,0.0608,i
hi_3_ (75).wav,1.0000,-3.2041,4.4542,-3.6062,2.0286,-1.0929,0.7787,-0.6095,0.2933,-0.0743,0.1182,-0.1230,0.0192,-0.0087,-0.0676,0.1510,-0.0097,-0.0686,-0.0776,0.1143,-0.0037,0.0099,-0.0419,0.0062,0.0312,0.0120,-0.0533,0.0587,0.0150,-0.0337,-0.0338,0.0246,0.0158,0.0142,-0.0422,-0.0233,0.0471,-0.0098,0.0255,-0.0579,0.0465,-0.0591,0.0541,-0.0719,0.1346,-0.1435,0.0658,i
hi_3_ (76).wav,1.0000,-2.5799,3.3720,-3.7097,3.3074,-2.3398,1.5933,-0.7050,0.2075,-0.3633,0.1793,-0.0414,-0.0275,0.0679,0.2495,-0.1676,-0.0296,0.0325,-0.1412,0.0663,-0.0207,0.0438,0.1291,-0.1120,-0.0048,-0.0089,-0.0415,0.0646,-0.0322,0.0239,-0.0007,-0.0383,0.0973,-0.0109,-0.1392,0.1160,-0.0253,-0.1034,0.1926,-0.1330,0.0253,0.0613,-0.1494,0.1207,-0.0166,-0.0156,0.0148,i
hi_3_ (77).wav,1.0000,-3.2177,4.7671,-4.2254,2.3672,-0.8811,0.2880,-0.1177,0.1318,-0.3069,0.3520,-0.1254,-0.0962,-0.0016,0.0545,0.0134,-0.0009,-0.0305,-0.0227,0.0699,0.0054,-0.0638,-0.0267,0.0487,0.0244,0.0123,-0.0781,0.0658,0.0574,-0.0525,-0.0279,0.0216,0.0137,0.0138,-0.0106,-0.0404,0.0350,0.0372,-0.0723,0.0203,0.0649,-0.0889,0.0038,0.0611,-0.0597,0.0216,-0.0002,i
hi_3_ (78).wav,1.0000,-3.1408,4.7488,-5.4020,5.0098,-3.2655,1.7956,-1.1143,0.4768,-0.2929,0.1470,0.2490,-0.3481,0.1054,0.1119,-0.1587,0.3001,-0.1607,-0.3674,0.2512,-0.0522,0.1198,0.2600,-0.3311,0.0179,0.0653,-0.2267,0.3262,-0.0667,-0.2230,0.2686,-0.1474,0.0554,0.1744,-0.2307,-0.0067,0.0329,-0.0303,0.1205,-0.0226,0.0014,-0.1208,0.1511,-0.1787,0.1826,-0.1044,0.0257,i
hi_3_ (79).wav,1.0000,-2.6056,2.7301,-1.6994,0.7894,-0.2520,0.1389,0.0082,-0.1161,-0.1684,0.1576,0.0387,0.0015,-0.0943,0.0683,0.0165,-0.0232,0.0631,-0.0720,-0.0609,0.0541,0.0055,-0.0103,0.0525,0.0635,-0.0815,-0.0789,0.0892,0.0453,-0.0790,0.0217,0.0376,-0.0633,0.0212,0.0713,-0.0464,-0.0153,-0.0042,-0.0251,0.0370,-0.0237,0.0038,0.0298,-0.0154,-0.0154,-0.0302,0.0397,i
hi_3_ (8).wav,1.0000,-3.0000,3.8217,-3.0769,2.0789,-1.2005,0.7946,-0.6288,0.1409,0.1437,-0.1382,0.0300,0.0989,-0.1423,0.2146,-0.0853,-0.1658,0.0806,-0.0520,0.1073,-0.0184,-0.0482,0.1488,-0.0925,-0.0668,0.0702,-0.0310,-0.0368,-0.0014,0.1776,-0.0598,-0.1387,0.1275,-0.0326,-0.0405,0.0271,-0.0372,0.0499,0.0197,-0.0336,0.0409,-0.0661,0.0270,-0.0636,0.1026,-0.0493,0.0090,i
hi_3_ (80).wav,1.0000,-2.7660,3.6201,-3.6835,3.3713,-2.2486,1.2154,-0.7931,0.2366,0.0417,-0.0249,0.0876,-0.0502,0.0370,-0.0188,-0.0999,0.0468,-0.0939,0.1060,0.1495,-0.1355,0.0727,-0.1956,0.0357,0.0703,0.0006,0.1264,-0.1107,0.0336,-0.1018,0.0384,0.0141,0.0335,0.0793,-0.0872,0.0456,-0.0419,-0.0656,0.0857,-0.0124,0.0265,-0.0063,-0.0452,-0.0040,-0.0091,0.0446,-0.0187,i
hi_3_ (81).wav,1.0000,-3.5000,5.6795,-5.6476,3.7504,-1.6919,0.6667,-0.5385,0.5551,-0.4567,0.2923,-0.1894,0.1409,-0.0712,-0.0061,-0.0274,0.0225,0.1452,-0.3965,0.4931,-0.2184,-0.1684,0.2038,0.0396,-0.0479,-0.2337,0.3852,-0.1243,-0.1256,-0.0237,0.2119,-0.0743,-0.1858,0.3099,-0.1766,-0.0410,0.0371,0.0948,-0.1577,0.0595,0.1763,-0.3553,0.3160,-0.1461,0.0170,0.0069,0.0066,i
hi_3_ (82).wav,1.0000,-2.8616,3.6124,-3.4628,3.5671,-3.4530,3.0323,-2.6044,2.0071,-1.3327,0.9508,-0.9755,0.6617,-0.1263,0.1785,-0.3758,0.3308,-0.1704,-0.2332,0.3925,-0.0828,-0.2050,0.2187,-0.0619,0.2181,-0.3748,0.1207,0.0648,-0.1828,0.2971,-0.1985,0.1537,-0.1775,0.1350,-0.0479,-0.0630,-0.0146,0.1695,-0.2130,0.2971,-0.3632,0.3367,-0.3395,0.3227,-0.2459,0.1493,-0.0445,i
hi_3_ (83).wav,1.0000,-2.8424,3.5553,-2.9295,2.4254,-2.3816,2.0251,-1.2111,0.4105,-0.0277,0.1128,-0.3504,0.1587,0.3463,-0.4515,-0.0139,0.1667,0.2112,-0.3305,0.0504,0.0675,-0.0325,0.0477,0.0776,-0.0266,-0.2613,0.2108,0.2143,-0.2929,-0.0712,0.2722,-0.1243,0.0480,-0.0652,0.0348,-0.0074,-0.0391,0.1018,-0.1061,-0.0608,0.1662,-0.0282,-0.0323,-0.1170,0.1706,-0.1132,0.0485,i
hi_3_ (84).wav,1.0000,-3.0393,4.0002,-3.0808,1.5403,-0.5384,0.2361,0.1293,-0.4578,0.1706,0.1043,-0.1606,0.0862,0.0513,-0.0341,0.0670,-0.1091,-0.0025,-0.0102,-0.1092,0.1987,0.0542,-0.2000,0.0876,0.1818,-0.2299,-0.1574,0.2764,0.0715,-0.1936,0.0519,0.1171,-0.0738,-0.1181,0.0972,0.0454,-0.0252,0.0105,-0.0498,0.0157,0.0512,-0.0533,-0.0346,0.0105,0.1300,-0.1466,0.0443,i
hi_3_ (85).wav,1.0000,-3.0568,3.7667,-2.2699,0.4320,0.3923,-0.1868,-0.1590,0.0925,-0.0812,0.0867,0.1493,-0.2201,-0.0698,0.1595,-0.0411,-0.0620,0.1408,0.0176,-0.1594,-0.0149,0.0902,-0.0777,-0.0181,0.1843,-0.0240,-0.1736,0.0535,0.1451,-0.0762,-0.1043,0.0739,0.0582,-0.0531,-0.0158,0.0173,0.0240,0.0514,-0.0306,-0.1046,0.0235,0.1168,-0.0389,-0.0865,0.0342,0.0729,-0.0548,i
hi_3_ (86).wav,1.0000,-2.8273,3.3962,-2.4205,1.2477,-0.4677,0.1629,-0.1632,0.1231,-0.0139,-0.1398,0.0710,-0.0175,0.2195,-0.2765,-0.0614,0.2058,0.0079,-0.0884,0.0103,0.0215,-0.0545,0.0240,0.0941,-0.0852,-0.0489,0.1872,-0.0889,-0.0340,0.0248,-0.0169,0.0363,0.0111,-0.0294,0.0211,-0.0037,-0.0100,0.0260,-0.0488,-0.0160,0.1328,-0.1931,-0.0116,0.3125,-0.2849,0.0061,0.0633,i
hi_3_ (9).wav,1.0000,-2.8874,3.7969,-3.0200,1.4712,-0.4660,0.2912,-0.2512,0.0164,0.0018,0.0491,0.0565,-0.1968,0.1222,0.0770,-0.2334,0.0708,0.2319,-0.1713,-0.1444,0.2874,0.0029,-0.2422,0.1000,0.3220,-0.3441,0.0008,0.2404,-0.2575,0.1377,-0.0316,-0.0338,0.1027,-0.0857,-0.1090,0.1895,-0.1091,-0.0608,0.1521,-0.0527,-0.0771,-0.0412,0.1848,-0.1400,-0.0117,0.0999,-0.0333,i
ho_1_ (1).wav,1.0000,-2.4733,2.0232,-0.5590,-0.0511,0.1425,-0.0921,0.0034,0.0233,-0.0489,-0.0157,0.0377,0.0475,0.0159,-0.0414,-0.0370,0.0095,0.0547,-0.0357,-0.0535,0.0704,0.0127,-0.0570,0.0208,0.0636,-0.0386,-0.0705,0.0560,0.0396,-0.0506,-0.0078,0.0443,-0.0141,-0.0452,0.0136,0.0018,0.0102,0.0223,-0.0366,0.0093,0.0485,-0.0238,-0.0362,0.0211,-0.0187,0.0373,-0.0161,o
ho_1_ (10).wav,1.0000,-2.6806,3.0013,-2.0428,1.2099,-0.9608,0.7325,-0.2318,-0.2187,0.3579,-0.2914,0.1973,-0.1020,-0.1607,0.2808,0.0111,-0.0732,-0.1104,0.0967,0.0985,-0.1679,0.1090,0.0315,-0.1461,0.0751,0.0355,-0.0075,-0.0414,-0.0500,0.0718,0.0268,-0.0155,-0.1007,0.0219,0.1426,-0.1105,-0.0730,0.1149,0.0357,-0.0897,-0.0310,0.1111,0.0189,-0.1292,0.0591,0.0437,-0.0364,o
ho_1_ (11).wav,1.0000,-2.5168,2.6755,-2.0109,1.5832,-1.4670,1.1823,-0.6329,0.1826,0.1396,-0.2649,0.2262,-0.1157,0.0487,-0.0919,0.0521,0.1254,-0.1892,0.1016,-0.0089,0.0661,-0.1383,-0.0225,0.2561,-0.2534,0.0404,0.1295,-0.1487,0.0708,-0.0145,-0.0238,0.0416,-0.0147,0.0127,-0.0543,0.0864,-0.0679,0.0069,0.0480,-0.0905,0.0630,-0.0030,0.1080,-0.1859,0.1339,-0.0949,0.0397,o
ho_1_ (12).wav,1.0000,-2.3630,2.0125,-0.9489,0.5573,-0.6061,0.5907,-0.3327,0.0660,0.1743,-0.3041,0.1674,0.0336,-0.1288,0.1352,0.0478,-0.1724,0.1006,-0.0352,-0.0297,0.1279,-0.1432,0.0991,-0.0024,-0.1348,0.1336,-0.0367,-0.0229,0.0695,-0.1020,0.0820,-0.0353,-0.0334,0.0994,-0.0788,0.0141,-0.0118,0.0108,0.0118,-0.0382,0.0844,-0.0655,0.0090,0.0201,-0.0388,0.0330,-0.0088,o
ho_1_ (13).wav,1.0000,-2.4645,1.9525,-0.5195,-0.0327,0.2108,0.0391,-0.2136,-0.1436,0.0787,0.1117,-0.0077,-0.0611,0.0533,0.1008,-0.0072,-0.0797,-0.0525,-0.0525,-0.0199,0.1022,0.1130,0.0208,-0.0705,-0.0727,-0.0218,0.0021,-0.0047,0.0264,0.0424,0.0198,-0.0174,-0.0370,-0.0147,-0.0068,0.0226,0.0229,-0.0249,-0.0084,0.0248,0.0092,-0.0023,-0.0163,-0.0304,0.0172,0.0665,-0.0491,o
ho_1_ (14).wav,1.0000,-2.4301,2.4707,-1.6554,0.7062,-0.1126,-0.1006,0.2039,-0.0419,-0.2995,0.3120,0.1363,-0.2165,-0.1646,0.2122,0.1939,-0.3089,0.2089,0.0025,-0.1847,0.0745,-0.0670,0.0905,0.0313,-0.0241,-0.1174,0.0333,0.1717,-0.1761,0.0449,0.0779,-0.1439,0.0435,0.0176,-0.0059,0.0754,-0.0734,-0.0163,0.0671,-0.0520,0.0292,0.0097,-0.0854,0.1038,-0.0410,0.0382,-0.0345,o
ho_1_ (15).wav,1.0000,-2.2849,1.8887,-1.0132,0.8108,-0.6408,0.3206,-0.1339,-0.2090,0.4238,0.0000,-0.0724,-0.2481,-0.0600,0.3928,-0.0461,-0.2614,0.1019,0.0436,-0.0255,0.0991,0.0256,-0.0708,-0.0252,-0.0976,0.0529,0.1424,-0.0815,-0.1328,0.0481,0.1583,-0.0965,-0.0617,0.1380,-0.0380,-0.0895,0.0348,0.0647,-0.0814,-0.0912,0.1531,0.0288,-0.0355,-0.0904,0.0349,0.0951,-0.0609,o
ho_1_ (16).wav,1.0000,-2.9315,3.5641,-2.6862,1.4850,-0.4264,0.0066,-0.2332,0.4055,-0.2856,0.2681,-0.1980,0.0109,-0.0344,0.0534,0.0323,-0.0278,-0.1213,0.3213,-0.1828,-0.1415,0.2970,-0.2981,0.0852,0.1464,-0.2283,0.1252,0.0624,-0.0884,0.0803,-0.0124,-0.1109,-0.0221,0.2545,-0.2168,-0.0196,0.1170,-0.0790,0.0112,0.0482,0.0050,-0.0802,0.0727,-0.0648,0.0906,-0.0541,0.0051,o
ho_1_ (17).wav,1.0000,-2.4567,2.3050,-1.0823,0.3052,-0.0110,-0.2375,0.2158,-0.0218,-0.0388,0.0565,-0.0769,-0.0152,-0.0496,0.1207,0.1323,-0.2306,0.0400,0.1970,-0.1691,-0.0895,0.1473,0.0671,0.0173,-0.1065,-0.0946,0.1289,0.0388,-0.0849,0.0087,-0.0427,-0.0136,0.1281,-0.0262,-0.1093,-0.0060,0.0367,0.0068,0.0147,0.0014,-0.0100,0.0220,0.0451,-0.0340,-0.0422,0.0187,0.0108,o
ho_1_ (18).wav,1.0000,-2.4470,2.1028,-0.6306,-0.3209,0.3460,0.1563,-0.2523,-0.1089,0.1795,0.0944,-0.0960,-0.1258,-0.0186,0.0854,0.0713,0.0286,0.0517,-0.0371,-0.1420,-0.0128,0.1114,0.0229,-0.0710,0.0256,0.0359,-0.0390,-0.0313,0.0429,0.0269,-0.0713,-0.0140,0.0399,0.0060,-0.0154,-0.0134,-0.0044,0.0192,0.0094,-0.0099,0.0033,0.0045,0.0138,0.0365,-0.0575,0.0339,-0.0233,o
ho_1_ (19).wav,1.0000,-3.1744,4.4662,-4.1415,2.8547,-1.0620,-0.1171,0.1798,-0.0493,0.0986,-0.0431,0.0446,-0.0777,-0.2600,0.4242,-0.1552,0.0650,0.2822,-0.6499,0.3145,0.1342,-0.3099,0.2705,-0.0797,-0.0249,0.0846,-0.0291,-0.0366,-0.0931,0.1292,0.0059,-0.1939,0.1808,0.0602,-0.2662,0.2559,0.0337,-0.2744,0.2473,-0.0944,-0.1332,0.1913,0.0276,-0.1621,0.2143,-0.2002,0.0682,o
ho_1_ (2).wav,1.0000,-1.7703,0.8679,0.0030,-0.1958,-0.1406,0.0998,0.1649,0.0126,-0.0180,0.0048,-0.0066,-0.0168,-0.0332,-0.0203,0.0228,0.0508,0.0351,-0.0052,0.0058,-0.0380,-0.0672,0.0332,0.0310,0.0056,0.0259,-0.0376,-0.0231,0.0493,0.0089,-0.0361,-0.0342,-0.0192,0.0491,0.0479,-0.0278,-0.0227,-0.0036,-0.0207,0.0027,0.0136,-0.0097,0.0032,0.0273,0.0124,-0.0184,-0.0005,o
ho_1_ (20).wav,1.0000,-2.6116,2.7437,-1.9027,1.0764,-0.5207,0.4477,-0.0439,-0.3385,0.2566,-0.1686,-0.1286,0.1956,-0.0356,-0.0125,0.0960,-0.0023,0.0150,-0.0050,-0.0450,-0.0046,-0.0122,-0.0507,-0.0530,0.1340,-0.0734,0.1382,0.0526,-0.2129,0.2020,-0.0332,-0.3203,0.1145,0.1205,-0.1014,0.1775,0.0382,-0.1666,-0.0137,0.1308,-0.1248,-0.0601,0.1159,0.0832,-0.2240,0.2416,-0.1087,o
ho_1_ (21).wav,1.0000,-3.2559,5.0923,-5.6430,5.2038,-4.5590,4.2457,-3.9462,3.2698,-2.4355,1.6472,-1.0521,0.7081,-0.6754,0.9563,-0.9386,0.7117,-0.6607,0.7186,-0.8305,0.7267,-0.2476,-0.1144,0.1084,0.1113,-0.3324,0.3692,-0.2748,0.2067,-0.1839,0.1531,-0.1345,-0.0153,0.1764,-0.2351,0.1578,-0.0776,0.1255,-0.1000,-0.0239,0.0379,0.0924,-0.1629,0.0950,0.0981,-0.1488,0.0385,o
ho_1_ (22).wav,1.0000,-2.2190,1.5899,-0.4857,0.1169,-0.0657,0.2113,-0.1549,-0.1379,0.2099,-0.1214,0.0173,0.0801,-0.0855,0.1181,0.0050,-0.1032,0.0242,-0.0335,0.0121,0.0678,-0.0387,0.0488,0.0578,-0.1188,-0.0074,-0.0227,-0.0235,0.1137,-0.0518,-0.0301,0.0434,-0.0443,0.0261,0.0094,0.0086,0.0247,-0.0628,-0.0072,0.0084,0.0089,0.0611,-0.0265,-0.0302,0.0026,0.0167,-0.0063,o
ho_1_ (23).wav,1.0000,-2.9546,4.1335,-4.5789,4.5281,-3.7793,3.1056,-2.5416,1.7781,-1.4199,1.1344,-0.4649,0.0544,-0.0724,0.4634,-0.7699,0.6058,-0.3826,0.3807,-0.3191,0.0506,0.1531,-0.1410,0.1452,-0.2412,0.1602,0.0255,-0.2677,0.3985,-0.0763,-0.1461,-0.1506,0.3290,-0.2576,0.1923,0.0146,-0.2733,0.4378,-0.4955,0.3400,-0.1920,0.1599,-0.1034,0.1158,-0.0360,-0.0690,0.0289,o
ho_1_ (24).wav,1.0000,-2.5437,2.6142,-2.2242,2.0271,-0.9651,0.1317,-0.0149,-0.1966,0.0076,0.1701,0.0276,0.1193,-0.2216,0.0854,0.1817,-0.2875,0.0315,-0.1589,0.3419,0.1046,-0.3231,0.0498,0.0887,-0.0269,0.0005,-0.0001,-0.0360,-0.0128,-0.0007,0.1344,-0.1070,0.0128,-0.0149,-0.0896,0.1360,-0.1086,0.0724,0.0108,-0.0514,0.1802,-0.1965,-0.0149,0.1623,-0.1913,0.1943,-0.0942,o
ho_1_ (25).wav,1.0000,-2.3257,1.5451,-0.1964,0.1731,-0.0189,-0.2642,-0.0823,0.1152,0.0144,0.0670,0.0698,-0.0745,-0.0802,0.0819,0.0323,-0.1363,0.0472,0.0893,0.0209,-0.0107,-0.0500,0.0063,-0.0816,-0.0119,0.1132,0.0033,-0.0704,0.0211,0.0195,-0.0257,-0.0148,0.0363,0.0088,-0.0362,-0.0078,0.0708,-0.0277,-0.0585,0.0506,0.0069,0.0085,-0.0197,-0.0018,0.0578,-0.1171,0.0604,o
ho_1_ (26).wav,1.0000,-2.8733,3.4281,-2.8304,2.3309,-1.4889,0.2794,0.2369,-0.0316,-0.0363,0.1406,-0.1737,-0.2333,0.1859,0.2463,-0.0761,0.0068,-0.4030,0.1543,0.5609,-0.4302,-0.1821,0.1913,-0.1170,0.2845,-0.1041,-0.1743,0.1834,-0.1162,0.0408,0.0889,-0.1289,0.0031,0.0206,0.0234,0.0584,-0.0619,-0.0631,-0.0244,0.2101,-0.1676,-0.0141,0.1229,-0.1222,0.1375,-0.0794,-0.0002,o
ho_1_ (27).wav,1.0000,-2.9957,3.7444,-2.2588,0.1161,0.5387,0.0549,-0.3630,0.0028,0.1934,0.1401,-0.3039,0.2214,-0.0225,-0.0969,-0.0299,0.0605,0.1354,-0.1787,-0.0267,0.1350,-0.0759,-0.0841,0.1029,0.0654,-0.0802,-0.0002,-0.0101,0.0253,0.1243,-0.1388,-0.0655,0.1523,-0.0451,-0.1790,0.1247,0.0670,-0.1288,0.1032,-0.0219,-0.0346,0.0516,0.0408,-0.0936,0.0911,-0.0591,0.0051,o
ho_1_ (28).wav,1.0000,-2.9884,4.0782,-3.9012,3.0811,-1.9443,1.0446,-0.5926,0.3856,-0.2904,-0.0748,0.5294,-0.5217,0.4018,-0.3294,-0.0690,0.3380,-0.0335,-0.2443,0.3174,-0.1651,-0.2347,0.3573,-0.1564,0.0114,0.0579,-0.0602,0.1073,-0.2037,0.0734,0.1576,-0.1898,0.1952,-0.2696,0.0609,0.2176,-0.2378,0.1959,-0.2019,0.1640,-0.0472,-0.0761,0.0684,-0.0774,0.2336,-0.2084,0.0522,o
ho_1_ (29).wav,1.0000,-2.9950,3.9569,-3.3940,2.5985,-2.3740,1.8425,-0.5722,-0.1793,0.0431,0.0367,0.0442,0.2060,-0.7014,0.6380,0.0398,-0.2767,0.2652,-0.2408,0.1664,-0.1431,-0.0496,0.2582,-0.2865,0.2105,-0.1456,0.1596,-0.1544,0.0267,0.0092,-0.0861,0.1396,-0.0190,-0.0117,-0.1008,0.1656,0.0206,-0.1998,0.0392,0.1696,-0.1128,-0.0445,0.1544,-0.1903,0.2199,-0.2074,0.0800,o
ho_1_ (3).wav,1.0000,-2.9895,3.7459,-3.2651,2.8870,-2.6332,2.3210,-1.7834,1.3095,-0.9807,0.5709,-0.3744,0.3225,-0.3748,0.5197,-0.4074,0.2584,-0.1819,0.0239,0.1333,-0.1389,0.0631,-0.0475,0.0053,-0.0386,0.1496,-0.0527,-0.1606,0.2194,-0.1886,0.1336,-0.0153,-0.0589,0.0544,-0.0720,0.0754,-0.0828,0.0805,-0.0388,0.0218,0.0121,-0.0558,0.0551,-0.0340,0.0449,-0.0289,-0.0017,o
ho_1_ (30).wav,1.0000,-2.1658,1.6853,-0.7232,-0.0594,0.1862,0.2062,0.0836,-0.2785,-0.0624,0.1888,-0.0767,-0.0494,0.0497,0.0442,0.0748,-0.0731,-0.0434,0.0815,-0.0349,-0.1206,0.0279,0.0750,0.0109,0.0422,-0.0250,-0.0760,0.0284,0.0371,-0.0264,0.0099,0.0111,-0.0312,-0.0348,-0.0362,0.0441,0.0489,-0.0573,0.0393,0.0402,-0.0628,0.0243,0.0427,-0.0366,0.0198,-0.0207,-0.0038,o
ho_1_ (31).wav,1.0000,-2.7841,3.5081,-3.4062,2.9920,-1.9829,0.8641,-0.1996,-0.1199,0.0563,0.1471,0.0499,-0.1880,-0.1152,0.3258,0.0730,-0.3056,-0.0045,0.0589,0.0435,-0.0103,0.0844,-0.0809,0.0325,-0.0729,-0.1282,0.3919,-0.1256,-0.2670,0.1813,0.0513,-0.0912,0.0134,-0.1124,0.1089,0.0810,-0.0895,0.0365,-0.0060,-0.0530,-0.0095,0.1166,-0.0606,0.0524,-0.0862,0.0627,-0.0290,o
ho_1_ (32).wav,1.0000,-2.5871,2.4616,-1.3737,1.1067,-0.9845,0.3115,0.1679,-0.1632,0.0299,0.0376,0.0489,0.0025,-0.0850,-0.0267,0.0780,0.0508,-0.0823,-0.0624,0.1107,0.0917,-0.2017,0.0040,0.0791,0.0548,-0.0098,-0.1272,0.0698,-0.0324,0.0308,0.0606,-0.0615,-0.0121,0.0071,0.0215,-0.0647,0.0463,0.0508,-0.0634,0.0266,-0.0647,0.0448,0.1048,-0.1109,0.0194,0.0068,-0.0065,o
ho_1_ (33).wav,1.0000,-2.7797,3.4337,-3.0047,2.2224,-1.2405,0.5175,-0.2920,0.1553,-0.3696,0.7068,-0.2157,-0.4387,0.4073,-0.0906,-0.0023,0.0716,-0.0247,-0.1441,0.1054,-0.0022,-0.0444,0.1240,-0.1373,-0.0182,0.1294,-0.0425,0.0008,-0.0367,0.0480,-0.0501,0.0460,0.0093,-0.1568,0.1165,-0.0540,0.0748,0.0035,-0.0682,-0.0030,-0.0137,0.0873,0.0215,-0.0228,0.0451,-0.1030,0.0321,o
ho_1_ (34).wav,1.0000,-2.0128,1.1087,-0.0246,-0.1151,0.0571,0.0444,-0.0809,-0.1226,0.0327,0.1666,0.0511,-0.0887,-0.0342,0.0506,0.0663,-0.0382,-0.1181,-0.0143,0.0572,0.0398,0.0291,0.0089,-0.0301,-0.0403,-0.0300,0.0083,0.0502,0.0416,-0.0159,-0.0453,-0.0274,-0.0006,0.0209,0.0132,0.0017,-0.0088,-0.0028,0.0184,0.0077,-0.0277,-0.0131,0.0306,-0.0030,-0.0385,0.1082,-0.0701,o
ho_1_ (35).wav,1.0000,-3.4091,5.2410,-5.0674,3.5311,-1.9909,1.4960,-1.8800,2.0720,-1.7260,1.1088,-0.4621,-0.0917,0.5202,-0.7058,0.6133,-0.3247,0.0112,0.2250,-0.3148,0.3198,-0.3172,0.2571,-0.0600,-0.1963,0.3255,-0.1979,-0.0917,0.2799,-0.2920,0.2512,-0.1430,-0.1210,0.3025,-0.2620,0.1488,-0.0441,-0.0738,0.2535,-0.4556,0.4567,-0.2695,0.0793,0.1058,-0.2009,0.1394,-0.0366,o
ho_1_ (36).wav,1.0000,-2.3495,1.3239,0.2365,-0.0339,-0.0455,-0.0718,-0.1075,-0.0405,0.0314,0.0366,0.0336,-0.0034,0.0137,0.0159,-0.0607,-0.0520,0.0583,0.0665,0.0139,-0.0259,-0.0510,-0.0373,0.0286,0.0508,-0.0029,-0.0318,-0.0182,0.0318,0.0216,-0.0192,-0.0336,0.0105,0.0125,-0.0195,-0.0024,0.0524,0.0287,-0.0512,-0.0493,0.0124,0.0389,-0.0020,-0.0334,-0.0139,0.1185,-0.0777,o
ho_1_ (37).wav,1.0000,-2.2392,1.5319,-0.2796,-0.1741,0.1819,-0.0146,0.0011,0.1609,0.0025,-0.1717,-0.0957,-0.0259,0.0081,0.1090,0.0846,-0.0583,-0.0019,0.0993,-0.0035,-0.1288,-0.0695,0.0171,0.0049,0.0356,0.0746,0.0236,-0.0384,-0.0235,0.0106,-0.0059,-0.0339,-0.0131,0.0179,0.0320,0.0215,-0.0118,-0.0384,-0.0107,0.0257,0.0039,-0.0223,0.0036,0.0283,0.0147,-0.0174,-0.0078,o
ho_1_ (38).wav,1.0000,-2.4611,1.9292,-0.5542,0.2545,-0.0261,-0.3780,0.1052,0.1644,0.0592,0.0441,-0.0975,-0.2551,0.1046,0.2738,-0.0575,-0.1455,0.0134,0.0550,-0.0301,-0.0466,0.0682,0.0372,-0.0252,-0.0713,-0.0295,0.0607,0.0641,-0.0104,-0.0456,0.0112,0.0161,-0.0598,-0.0030,0.0852,-0.0110,-0.1178,-0.0023,0.1052,0.0097,-0.0017,-0.0148,-0.0579,0.0473,-0.0097,0.0450,-0.0387,o
ho_1_ (39).wav,1.0000,-2.4567,1.5095,0.3149,-0.1512,-0.1832,-0.0880,-0.0504,0.0153,0.0517,0.0455,0.0330,0.0283,-0.0287,-0.0281,0.0004,-0.0236,-0.0607,0.0317,0.0646,0.0189,-0.0080,-0.0235,-0.0306,0.0102,-0.0005,0.0082,-0.0024,-0.0039,0.0186,0.0185,-0.0115,0.0013,-0.0206,-0.0251,-0.0022,0.0253,0.0097,-0.0098,0.0093,0.0171,-0.0152,-0.0207,-0.0033,0.0106,0.0430,-0.0351,o
ho_1_ (4).wav,1.0000,-2.4601,2.4932,-1.8960,1.1690,-0.4805,0.3148,-0.2280,0.2934,-0.1492,-0.2407,0.3073,-0.1684,-0.1758,0.2985,0.0058,-0.0893,0.1394,-0.0795,-0.0514,-0.0869,0.0370,0.0995,-0.1993,0.2419,0.0202,-0.1697,0.1389,-0.1132,-0.0162,0.0503,-0.0536,0.0355,0.0165,-0.0062,-0.0011,0.0069,0.0583,-0.1653,0.1164,0.0447,-0.0673,0.0581,-0.0404,0.0086,-0.0398,0.0263,o
ho_1_ (40).wav,1.0000,-2.3063,1.6145,-0.0974,-0.2253,0.0043,-0.0097,0.0254,0.0219,-0.0707,-0.0794,0.0324,0.1401,0.0262,-0.0953,-0.0272,0.0361,0.0064,0.0153,0.0298,0.0065,-0.0492,-0.0144,0.0593,0.0254,-0.0060,-0.0138,-0.0704,-0.0246,0.0568,0.0450,-0.0301,-0.0537,0.0193,0.0053,-0.0493,0.0098,0.0574,0.0210,-0.0153,-0.0498,-0.0150,0.0288,0.0382,0.0400,-0.0359,-0.0188,o
ho_1_ (41).wav,1.0000,-2.2119,1.2668,-0.1737,0.5793,-0.7650,0.4782,-0.0865,-0.2647,0.1958,0.0299,-0.0676,-0.0058,-0.0044,0.0543,0.0510,-0.0974,-0.0080,0.0820,-0.0013,-0.0151,-0.0022,-0.1250,-0.0120,0.1614,-0.0166,0.0428,-0.1115,-0.0397,0.0750,-0.0583,0.0920,-0.0491,-0.0490,0.0414,0.0606,-0.0521,-0.0034,0.0543,-0.0081,-0.0534,0.0107,0.0567,-0.0821,0.0630,-0.0693,0.0401,o
